Date,close,open,high,low,change,volume
2016-03-09,24360,105,24210,24360,24170,128113000000
2016-03-10,24585,225,24410,24705,24390,197879000000
2016-03-11,24640,55,24595,24690,24565,157856000000
2016-03-14,24620,-20,24780,24780,24600,201510000000
2016-03-15,24600,-20,24620,24695,24520,129670000000
2016-03-16,24665,65,24660,24775,24605,126121000000
2016-03-17,24800,135,24770,25010,24755,340646000000
2016-03-18,24815,15,24910,24915,24765,137711000000
2016-03-21,24785,-30,24905,24965,24710,91642000000
2016-03-22,24910,125,24845,24910,24795,84398000000
2016-03-23,24890,-20,24920,25000,24855,125095000000
2016-03-24,24825,-65,24815,24900,24725,111040000000
2016-03-25,24780,-45,24870,24880,24770,92789000000
2016-03-28,24820,40,24780,24895,24770,77142000000
2016-03-29,24950,130,24820,24980,24820,185592000000
2016-03-30,25060,110,25060,25125,25035,216827000000
2016-03-31,24955,-105,25105,25110,24885,154194000000
2016-04-01,24600,-355,24925,24945,24600,144966000000
2016-04-04,24645,45,24620,24675,24565,111916000000
2016-04-05,24440,-205,24580,24590,24415,79216000000
2016-04-06,24565,125,24440,24610,24430,141780000000
2016-04-07,24580,15,24660,24705,24480,80218000000
2016-04-08,24530,-50,24435,24555,24320,102034000000
2016-04-11,24550,20,24525,24590,24425,110302000000
2016-04-12,24745,195,24555,24760,24535,93544000000
2016-04-14,25250,505,25115,25260,25050,171557000000
2016-04-15,25230,-20,25235,25310,25205,213056000000
2016-04-18,25145,-85,25045,25165,25000,89664000000
2016-04-19,25180,35,25220,25300,25165,87198000000
2016-04-20,25095,-85,25220,25340,25095,85812000000
2016-04-21,25290,195,25210,25345,25190,80947000000
2016-04-22,25195,-95,25205,25270,25160,101120000000
2016-04-25,25165,-30,25200,25210,25085,104593000000
2016-04-26,25240,75,25160,25330,25140,54502000000
2016-04-27,25240,0,25230,25275,25215,108306000000
2016-04-28,24530,-255,24910,24910,24530,205134000000
2016-04-29,24450,-80,24530,24555,24345,100258000000
2016-05-02,24265,-185,24400,24405,24250,113765000000
2016-05-03,24340,75,24365,24385,24275,117606000000
2016-05-04,24215,-125,24225,24290,24145,106446000000
2016-05-09,24175,-40,24215,24255,24125,144702000000
2016-05-10,24270,95,24125,24270,24115,94315000000
2016-05-11,24245,-25,24345,24350,24125,117194000000
2016-05-12,24190,-55,24165,24260,24090,162435000000
2016-05-13,24000,-190,24180,24190,23960,98518000000
2016-05-16,24035,35,23935,24100,23915,198380000000
2016-05-17,24050,15,24070,24080,23960,87205000000
2016-05-18,23915,-135,23985,23985,23780,155793000000
2016-05-19,23850,-65,23840,23900,23810,103166000000
2016-05-20,23850,0,23815,23915,23790,58589000000
2016-05-23,23915,65,23890,23945,23735,79357000000
2016-05-24,23745,-170,23885,23885,23740,86736000000
2016-05-25,24080,335,23885,24095,23880,176052000000
2016-05-26,24035,-45,24090,24140,24005,166245000000
2016-05-27,24160,125,24075,24170,24030,113818000000
2016-05-30,24105,-55,24160,24160,23990,97290000000
2016-05-31,24300,195,24075,24300,23970,112102000000
2016-06-01,24315,15,24225,24345,24170,128529000000
2016-06-02,24360,45,24305,24365,24270,111459000000
2016-06-03,24400,40,24405,24425,24325,115514000000
2016-06-07,24725,325,24435,24740,24435,143028000000
2016-06-08,24975,250,24725,24975,24720,193219000000
2016-06-09,24965,-10,24960,25110,24845,242098000000
2016-06-10,24865,-100,24950,24955,24865,184794000000
2016-06-13,24350,-515,24685,24700,24350,166968000000
2016-06-14,24270,-80,24310,24380,24195,111473000000
2016-06-15,24260,-10,24225,24355,24160,97756000000
2016-06-16,24075,-185,24270,24310,23995,143975000000
2016-06-17,24115,40,24235,24345,24100,171093000000
2016-06-20,24450,335,24340,24490,24325,84137000000
2016-06-21,24450,0,24430,24475,24335,97080000000
2016-06-22,24590,140,24465,24655,24400,83932000000
2016-06-23,24605,15,24585,24640,24540,132064000000
2016-06-24,23815,-790,24700,24765,23475,470357000000
2016-06-27,23880,65,23760,23890,23680,369533000000
2016-06-28,23940,60,23650,24015,23630,295743000000
2016-06-29,24225,285,24060,24345,24005,155803000000
2016-06-30,24400,175,24350,24400,24215,138968000000
2016-07-01,24600,200,24420,24675,24405,185576000000
2016-07-04,24685,85,24600,24725,24560,127339000000
2016-07-05,24655,-30,24655,24700,24580,115288000000
2016-07-06,24160,-495,24555,24555,24050,266913000000
2016-07-07,24435,275,24285,24480,24220,203546000000
2016-07-08,24310,-125,24375,24495,24245,90859000000
2016-07-11,24670,360,24540,24725,24540,143346000000
2016-07-12,24670,0,24705,24810,24600,179030000000
2016-07-13,24835,165,24860,24955,24735,270157000000
2016-07-14,24880,45,24815,24930,24790,182501000000
2016-07-15,25005,125,24995,25105,24920,203414000000
2016-07-18,25050,45,25015,25105,25000,118473000000
2016-07-19,25015,-35,25085,25085,24950,88500000000
2016-07-20,24970,-45,25005,25005,24840,98756000000
2016-07-21,24995,25,25070,25085,24940,41416000000
2016-07-22,24980,-15,24890,25020,24825,41156000000
2016-07-25,24995,15,25045,25100,24940,76787000000
2016-07-26,25215,220,24970,25230,24940,64646000000
2016-07-27,25200,-15,25210,25275,25195,81718000000
2016-07-28,25135,-55,25200,25250,25070,81475000000
2016-07-29,25115,-20,25130,25280,25080,72363000000
2016-08-01,25320,205,25200,25335,25200,131017000000
2016-08-02,25125,-195,25250,25260,25110,76333000000
2016-08-03,24805,-320,24950,24970,24790,98039000000
2016-08-04,24860,55,24950,24955,24795,71354000000
2016-08-05,25130,270,24920,25145,24905,101031000000
2016-08-08,25320,190,25300,25370,25185,188553000000
2016-08-09,25515,195,25370,25555,25330,216682000000
2016-08-10,25430,-85,25475,25550,25430,231329000000
2016-08-11,25460,30,25430,25465,25350,122135000000
2016-08-12,25550,90,25540,25705,25505,92592000000
2016-08-16,25535,-15,25635,25710,25535,83371000000
2016-08-17,25515,-20,25500,25560,25405,76471000000
2016-08-18,25700,185,25530,25710,25495,92663000000
2016-08-19,25760,60,25730,25770,25665,92975000000
2016-08-22,25610,-150,25720,25745,25595,73976000000
2016-08-23,25745,135,25630,25745,25630,49965000000
2016-08-24,25625,-120,25735,25755,25585,84550000000
2016-08-25,25670,45,25615,25710,25530,87700000000
2016-08-26,25570,-100,25585,25595,25445,63408000000
2016-08-29,25575,5,25405,25600,25370,56629000000
2016-08-30,25680,105,25655,25815,25645,112752000000
2016-08-31,25585,-95,25680,25685,25530,65797000000
2016-09-01,25520,-65,25455,25520,25325,103775000000
2016-09-02,25570,50,25525,25570,25475,84065000000
2016-09-05,25895,325,25715,25900,25695,137516000000
2016-09-06,25990,95,25880,25995,25880,145028000000
2016-09-07,25940,-50,25995,26130,25940,127008000000
2016-09-08,25935,-5,26005,26060,25880,136227000000
2016-09-09,25630,-305,25765,25785,25565,134607000000
2016-09-12,24985,-645,25215,25305,24985,227398000000
2016-09-13,25075,90,25300,25300,25075,201469000000
2016-09-19,25335,260,25090,25350,25060,74489000000
2016-09-20,25375,40,25240,25390,25220,94754000000
2016-09-21,25545,170,25350,25545,25340,65206000000
2016-09-22,25770,225,25725,25870,25710,97795000000
2016-09-23,25750,-20,25840,25840,25710,132919000000
2016-09-26,25665,-85,25745,25855,25625,82001000000
2016-09-27,25840,175,25575,25890,25450,87670000000
2016-09-28,25765,-75,25810,25835,25735,36138000000
2016-09-29,25945,180,25875,26020,25870,107292000000
2016-09-30,25665,-280,25790,25820,25650,86234000000
2016-10-04,25815,150,25815,25890,25765,61445000000
2016-10-05,25800,-15,25635,25860,25570,63062000000
2016-10-06,25980,180,25995,26030,25870,61732000000
2016-10-07,25900,-80,25955,26015,25890,104229000000
2016-10-10,25940,40,25825,25980,25710,55686000000
2016-10-11,25580,-360,25890,25975,25560,129021000000
2016-10-12,25560,-20,25435,25615,25420,172071000000
2016-10-13,25335,-225,25520,25555,25295,143165000000
2016-10-14,25465,130,25395,25530,25390,103383000000
2016-10-17,25505,40,25495,25595,25290,99918000000
2016-10-18,25680,175,25540,25700,25515,80556000000
2016-10-19,25710,30,25650,25850,25625,74758000000
2016-10-20,25735,25,25745,25845,25715,71104000000
2016-10-21,25610,-125,25715,25765,25600,57451000000
2016-10-24,25805,195,25725,25835,25710,62344000000
2016-10-25,25765,-40,25780,25820,25720,71306000000
2016-10-26,25450,-315,25655,25655,25340,190432000000
2016-10-27,25565,115,25540,25615,25490,162502000000
2016-10-28,25580,15,25545,25660,25525,79407000000
2016-10-31,25530,-50,25480,25595,25425,78498000000
2016-11-01,25540,10,25520,25555,25290,114493000000
2016-11-02,25205,-335,25350,25400,25205,185202000000
2016-11-03,25290,85,25185,25315,25125,212651000000
2016-11-04,25200,-90,25225,25290,25165,139486000000
2016-11-07,25445,245,25490,25500,25360,95062000000
2016-11-08,25500,55,25560,25560,25360,108719000000
2016-11-09,24975,-525,25570,25665,24635,481498000000
2016-11-10,25470,495,25310,25485,25260,450990000000
2016-11-11,25215,-255,25305,25335,25155,158654000000
2016-11-14,25015,-200,25170,25215,24980,127384000000
2016-11-15,24925,-90,24980,25065,24915,100748000000
2016-11-16,25015,90,25055,25110,24990,87979000000
2016-11-17,25000,-15,24930,25035,24830,76867000000
2016-11-18,24990,-10,25055,25060,24885,77085000000
2016-11-21,24940,-50,24930,25030,24890,65650000000
2016-11-22,25225,285,25040,25255,25025,65504000000
2016-11-23,25320,95,25225,25420,25200,127909000000
2016-11-24,25190,-130,25285,25335,25125,127726000000
2016-11-25,25200,10,25240,25265,25160,66713000000
2016-11-28,25275,75,25210,25315,25055,82907000000
2016-11-29,25285,10,25275,25330,25225,147992000000
2016-11-30,25410,125,25290,25465,25280,93761000000
2016-12-01,25430,20,25435,25480,25370,132389000000
2016-12-02,25250,-180,25320,25370,25205,108620000000
2016-12-05,25220,-30,25230,25270,25135,160743000000
2016-12-06,25525,305,25400,25575,25400,130915000000
2016-12-07,25595,70,25595,25635,25540,222194000000
2016-12-08,26030,435,25810,26030,25810,295495000000
2016-12-09,26045,15,26025,26065,25970,226983000000
2016-12-12,26010,-35,26130,26130,25940,156124000000
2016-12-13,26060,50,26000,26080,25980,136759000000
2016-12-14,26085,25,26160,26235,26050,133035000000
2016-12-15,26075,-10,25900,26135,25890,102481000000
2016-12-16,26140,65,26065,26170,26035,122571000000
2016-12-19,26160,20,26065,26210,26065,86721000000
2016-12-20,26220,60,26185,26255,26170,78055000000
2016-12-21,26185,-35,26265,26360,26185,105813000000
2016-12-22,26170,-15,26205,26235,26150,87439000000
2016-12-23,26135,-35,26165,26175,26110,138716000000
2016-12-26,26185,50,26165,26195,26130,76024000000
2016-12-27,26225,40,26170,26240,26170,65508000000
2016-12-28,26310,85,26255,26380,26255,268552000000
2016-12-29,26325,15,26280,26335,26240,165162000000
2017-01-02,26415,90,26320,26485,26230,46962000000
2017-01-03,26625,210,26485,26625,26450,101885000000
2017-01-04,26655,30,26615,26665,26600,121461000000
2017-01-05,26550,-105,26625,26650,26540,182968000000
2017-01-06,26665,115,26610,26715,26605,86535000000
2017-01-09,26730,65,26700,26770,26675,80871000000
2017-01-10,26695,-35,26645,26735,26635,139810000000
2017-01-11,27175,480,26730,27260,26730,98157000000
2017-01-12,27245,70,27210,27295,27175,99118000000
2017-01-13,27175,-70,27200,27240,27170,50280000000
2017-01-16,27025,-150,27160,27220,26950,190004000000
2017-01-17,27130,105,27055,27225,27055,172461000000
2017-01-18,27115,-15,27130,27190,26915,105803000000
2017-01-19,27130,15,27225,27380,26995,102969000000
2017-01-20,27090,-40,27040,27115,27015,52425000000
2017-01-23,27065,-25,27055,27155,26910,89078000000
2017-01-24,27070,5,27080,27195,27015,82754000000
2017-01-25,27170,100,27245,27260,27075,63899000000
2017-01-26,27390,220,27270,27460,27195,76241000000
2017-01-31,27240,-150,27305,27345,27220,88813000000
2017-02-01,27320,80,27295,27345,27270,160448000000
2017-02-02,27215,-105,27315,27475,27175,93317000000
2017-02-03,27235,20,27280,27310,27115,117667000000
2017-02-06,27300,65,27465,27500,27255,92913000000
2017-02-07,27275,-25,27365,27365,27220,95080000000
2017-02-08,27145,-130,27200,27205,26970,204612000000
2017-02-09,27185,40,27180,27265,27105,109630000000
2017-02-10,27235,50,27325,27365,27230,75004000000
2017-02-13,27250,15,27235,27270,27195,97839000000
2017-02-14,27175,-75,27330,27330,27110,109578000000
2017-02-15,27260,85,27160,27310,27110,84399000000
2017-02-16,27245,-15,27310,27390,27215,69450000000
2017-02-17,27245,0,27160,27285,27160,77152000000
2017-02-20,27335,90,27295,27340,27230,60310000000
2017-02-21,27585,250,27370,27705,27345,182087000000
2017-02-22,27640,55,27620,27680,27590,187951000000
2017-02-23,27650,10,27630,27665,27590,85556000000
2017-02-24,27440,-210,27625,27660,27380,177973000000
2017-02-27,27315,-125,27430,27465,27265,128140000000
2017-02-28,27365,50,27345,27420,27310,85309000000
2017-03-02,27620,255,27555,27705,27500,123025000000
2017-03-03,27355,-265,27505,27525,27275,230889000000
2017-03-06,27385,30,27260,27420,27215,142538000000
2017-03-07,27550,165,27430,27595,27380,152122000000
2017-03-08,27600,50,27520,27660,27470,98371000000
2017-03-09,27545,-55,27610,27650,27510,149388000000
2017-03-10,27565,20,27450,27655,27375,97083000000
2017-03-13,27875,310,27620,27960,27610,144327000000
2017-03-14,28130,255,27980,28150,27970,273999000000
2017-03-15,28165,35,28120,28195,28080,172895000000
2017-03-16,28370,205,28480,28535,28320,164362000000
2017-03-17,28495,125,28390,28540,28350,101017000000
2017-03-20,28460,-35,28490,28490,28370,133113000000
2017-03-21,28735,275,28565,28825,28510,126171000000
2017-03-22,28640,-95,28545,28640,28495,220358000000
2017-03-23,28685,45,28740,28805,28650,125971000000
2017-03-24,28640,-45,28710,28795,28570,77604000000
2017-03-27,28460,-180,28510,28600,28420,234476000000
2017-03-28,28525,65,28580,28615,28480,124503000000
2017-03-29,28620,95,28645,28665,28535,156689000000
2017-03-30,28595,-25,28650,28750,28540,112655000000
2017-03-31,28540,-55,28630,28655,28530,121193000000
2017-04-03,28610,70,28615,28710,28555,65635000000
2017-04-04,28550,-60,28580,28625,28490,67813000000
2017-04-05,28500,-50,28555,28575,28320,146551000000
2017-04-06,28390,-110,28420,28420,28265,187726000000
2017-04-07,28340,-50,28445,28445,28230,176857000000
2017-04-10,28175,-165,28340,28340,28115,158034000000
2017-04-11,28060,-115,28120,28190,27965,176570000000
2017-04-12,28075,15,28065,28085,27995,126588000000
2017-04-13,28340,265,28120,28340,28055,126986000000
2017-04-14,28215,-125,28250,28270,28040,140935000000
2017-04-17,28275,60,28255,28375,28210,107675000000
2017-04-18,28260,-15,28410,28425,28180,105296000000
2017-04-19,28135,-125,28220,28275,28045,122862000000
2017-04-20,28255,120,28060,28255,28025,122154000000
2017-04-21,28490,235,28370,28535,28335,124241000000
2017-04-24,28640,150,28610,28685,28555,166519000000
2017-04-25,28930,290,28665,28955,28650,94862000000
2017-04-26,29105,175,29030,29165,29015,88555000000
2017-04-27,28685,55,28610,28705,28575,149316000000
2017-04-28,28745,60,28755,28865,28715,346477000000
2017-05-02,28970,225,28865,29145,28850,190912000000
2017-05-04,29260,290,29085,29260,29065,231149000000
2017-05-08,30025,765,29315,30025,29290,341513000000
2017-05-10,29700,-325,30065,30560,29625,356629000000
2017-05-11,30070,370,29855,30135,29755,398291000000
2017-05-12,29940,-130,30080,30125,29900,236131000000
2017-05-15,30010,70,29975,30105,29870,211426000000
2017-05-16,30050,40,30205,30290,29920,207406000000
2017-05-17,30035,-15,29960,30100,29915,348996000000
2017-05-18,29975,-60,29745,29980,29680,368238000000
2017-05-19,29915,-60,29945,30015,29880,225063000000
2017-05-22,30155,240,30115,30170,29995,198348000000
2017-05-23,30245,90,30215,30480,30180,379409000000
2017-05-24,30275,30,30325,30385,30240,295620000000
2017-05-25,30630,355,30425,30650,30340,333535000000
2017-05-26,30820,190,30655,30970,30620,407483000000
2017-05-29,30790,-30,30940,31040,30620,294386000000
2017-05-30,30580,-210,30760,30805,30420,372313000000
2017-05-31,30585,5,30515,30730,30480,261362000000
2017-06-01,30500,-85,30560,30635,30415,276758000000
2017-06-02,30875,375,30620,30910,30615,356215000000
2017-06-05,30830,-45,30920,30970,30800,184306000000
2017-06-07,30645,-185,30805,30865,30645,217513000000
2017-06-08,30800,155,30680,30815,30515,186663000000
2017-06-09,31030,230,30825,31105,30825,186209000000
2017-06-12,30730,-300,30835,30925,30680,290560000000
2017-06-13,30900,170,30735,30940,30735,239701000000
2017-06-14,30895,-5,31010,31110,30815,154212000000
2017-06-15,30770,-125,30870,30980,30605,204171000000
2017-06-16,30780,10,30780,30850,30710,199273000000
2017-06-19,30945,165,30770,31030,30720,222273000000
2017-06-20,31040,95,31100,31130,30975,339906000000
2017-06-21,30845,-195,30880,30910,30730,340441000000
2017-06-22,31050,205,30935,31050,30850,214481000000
2017-06-23,31125,75,31045,31180,31010,343695000000
2017-06-26,31295,170,31155,31320,31140,314356000000
2017-06-27,31305,10,31235,31390,31225,336345000000
2017-06-28,31205,-100,31170,31300,31160,212218000000
2017-06-29,31420,215,31370,31525,31370,200769000000
2017-06-30,31325,-95,31220,31325,31190,319176000000
2017-07-03,31395,70,31395,31430,31260,197994000000
2017-07-04,31200,-195,31405,31435,31165,258387000000
2017-07-05,31320,120,31125,31355,31115,179733000000
2017-07-06,31325,5,31395,31395,31240,200282000000
2017-07-07,31200,-125,31200,31285,31115,169779000000
2017-07-10,31305,105,31300,31390,31220,135793000000
2017-07-11,31480,175,31345,31500,31300,156591000000
2017-07-12,31475,-5,31480,31555,31450,307998000000
2017-07-13,31815,340,31655,31980,31645,411332000000
2017-07-14,31860,45,31875,31955,31835,355729000000
2017-07-17,31995,135,32060,32095,31935,205565000000
2017-07-18,31985,-10,31980,32005,31920,212305000000
2017-07-19,32025,40,32040,32055,31910,179678000000
2017-07-20,32190,165,32110,32235,32030,170200000000
2017-07-21,32325,135,32155,32340,32155,182585000000
2017-07-24,32315,-10,32325,32325,32245,108244000000
2017-07-25,32155,-160,32325,32345,32135,164811000000
2017-07-26,32080,-75,32215,32225,32025,96721000000
2017-07-27,32185,105,32185,32285,32105,113799000000
2017-07-28,31460,-625,31975,31975,31430,326515000000
2017-07-31,31460,0,31320,31510,31305,358054000000
2017-08-01,31740,280,31395,31905,31355,274153000000
2017-08-02,31825,85,31845,31910,31785,167789000000
2017-08-03,31260,-565,31725,31740,31055,224301000000
2017-08-04,31425,165,31340,31470,31240,204684000000
2017-08-07,31445,20,31455,31610,31395,200614000000
2017-08-08,31395,-50,31510,31605,31215,226486000000
2017-08-09,31000,-395,31155,31255,30955,238115000000
2017-08-10,30855,-145,30895,31020,30630,234048000000
2017-08-11,30290,-565,30420,30525,30220,199681000000
2017-08-14,30560,270,30510,30610,30430,150236000000
2017-08-16,30745,185,30835,30900,30705,137129000000
2017-08-17,30920,175,30805,30985,30735,241236000000
2017-08-18,30890,-30,30670,30925,30645,214306000000
2017-08-21,30855,-35,30975,30975,30790,205693000000
2017-08-22,30960,105,30920,31030,30895,132919000000
2017-08-23,30980,20,31160,31170,30930,215897000000
2017-08-24,31125,145,31010,31205,31010,166124000000
2017-08-25,31145,20,31190,31255,31080,155301000000
2017-08-28,30965,-180,31125,31210,30940,113968000000
2017-08-29,30885,-80,30800,30885,30455,242009000000
2017-08-30,31000,115,30945,31000,30875,138416000000
2017-08-31,30810,-190,31025,31060,30745,223957000000
2017-09-01,30810,0,30915,30955,30700,255459000000
2017-09-04,30465,-345,30340,30675,30340,199841000000
2017-09-05,30435,-30,30585,30590,30360,184340000000
2017-09-06,30370,-65,30380,30425,30285,271079000000
2017-09-07,30750,380,30475,30780,30450,311819000000
2017-09-08,30770,20,30800,30825,30705,196957000000
2017-09-11,31050,280,30910,31170,30905,195927000000
2017-09-12,31075,25,31190,31195,31010,146593000000
2017-09-13,31090,15,31130,31260,31005,144442000000
2017-09-14,31210,120,31095,31210,31030,163655000000
2017-09-15,31385,175,31190,31390,31125,164514000000
2017-09-18,31890,505,31415,31915,31415,249795000000
2017-09-19,31875,-15,31915,31955,31855,224644000000
2017-09-20,31855,-20,31940,32095,31760,269635000000
2017-09-21,31880,25,31825,31930,31780,204671000000
2017-09-22,31675,-205,31850,31955,31590,261577000000
2017-09-25,31645,-30,31710,31745,31575,126765000000
2017-09-26,31485,-160,31540,31600,31420,223341000000
2017-09-27,31420,-65,31510,31510,31385,148689000000
2017-09-28,31455,35,31460,31550,31360,326193000000
2017-09-29,31700,245,31470,31700,31470,313148000000
2017-10-10,32275,575,32185,32450,32105,385406000000
2017-10-11,32615,340,32405,32625,32390,575478000000
2017-10-12,32825,210,32670,32835,32640,317395000000
2017-10-13,32785,-40,32810,32875,32735,193895000000
2017-10-16,32815,30,32865,32965,32760,194125000000
2017-10-17,32885,70,32830,32940,32815,423135000000
2017-10-18,32865,-20,32845,32970,32790,182553000000
2017-10-19,32735,-130,32950,32985,32680,324209000000
2017-10-20,32910,175,32745,32910,32735,210768000000
2017-10-23,33010,100,33040,33070,32905,668450000000
2017-10-24,32950,-60,33005,33055,32950,294685000000
2017-10-25,32975,25,32985,33050,32850,296065000000
2017-10-26,32750,-225,32985,33000,32750,96541000000
2017-10-27,32975,225,32770,33020,32735,118752000000
2017-10-30,33045,100,33130,33160,33000,266987000000
2017-10-31,33375,330,33050,33460,33000,613882000000
2017-11-01,33925,550,33665,33925,33575,507107000000
2017-11-02,33805,-120,33940,33960,33730,399591000000
2017-11-03,33880,75,33910,33960,33650,277727000000
2017-11-06,33745,-135,33880,33910,33485,305522000000
2017-11-07,33710,-35,33730,33865,33660,287150000000
2017-11-08,33810,100,33565,33930,33525,505118000000
2017-11-09,33715,-95,33880,33900,33545,337368000000
2017-11-10,33625,-90,33525,33690,33495,302201000000
2017-11-13,33450,-175,33640,33760,33420,201814000000
2017-11-14,33425,-25,33475,33505,33365,210924000000
2017-11-15,33220,-205,33390,33390,33180,201452000000
2017-11-16,33435,215,33300,33500,33225,279103000000
2017-11-17,33425,-10,33605,33835,33425,554941000000
2017-11-20,33280,-145,33485,33545,33245,544333000000
2017-11-21,33355,75,33410,33505,33300,319086000000
2017-11-22,33560,205,33600,33735,33485,451344000000
2017-11-23,33500,-60,33610,33615,33445,262981000000
2017-11-24,33570,70,33515,33570,33410,289024000000
2017-11-27,33000,-570,33595,33605,32965,275845000000
2017-11-28,33090,90,33005,33175,32900,316746000000
2017-11-29,33075,-15,33140,33255,33045,158404000000
2017-11-30,32535,-540,32860,32975,32505,256805000000
2017-12-01,32525,-10,32630,32680,32465,251818000000
2017-12-04,32870,345,32665,32870,32515,241295000000
2017-12-05,32960,90,32700,33040,32645,236582000000
2017-12-06,32490,-470,32980,32980,32490,292219000000
2017-12-07,32385,-105,32575,32590,32270,333746000000
2017-12-08,32485,100,32505,32570,32370,343688000000
2017-12-11,32525,40,32530,32560,32375,279505000000
2017-12-12,32415,-110,32520,32550,32350,306703000000
2017-12-13,32670,255,32480,32690,32360,242778000000
2017-12-14,32705,35,32740,33150,32705,249787000000
2017-12-15,32650,-55,32820,32895,32585,278439000000
2017-12-18,32690,40,32680,32740,32600,176420000000
2017-12-19,32700,10,32815,32975,32615,196590000000
2017-12-20,32610,-90,32645,32775,32600,252985000000
2017-12-21,31975,-635,32530,32590,31975,275217000000
2017-12-22,32130,155,32065,32205,31985,272466000000
2017-12-26,32000,-130,32200,32395,32000,244607000000
2017-12-27,32375,375,32110,32375,32045,407751000000
2017-12-28,32780,405,32390,32815,32385,246934000000
2018-01-02,32925,145,32910,33005,32805,151870000000
2018-01-03,33065,140,33070,33170,32990,220554000000
2018-01-04,32805,-260,33260,33275,32800,269834000000
2018-01-05,33250,445,32895,33250,32895,247900000000
2018-01-08,33475,225,33390,33530,33205,246713000000
2018-01-09,33340,-135,33380,33620,33200,244942000000
2018-01-10,33125,-215,33435,33450,33085,321746000000
2018-01-11,32955,-170,33110,33160,32885,146033000000
2018-01-12,33015,60,33030,33100,32790,165035000000
2018-01-15,33090,75,33185,33255,32995,258901000000
2018-01-16,33350,260,33095,33415,33025,190428000000
2018-01-17,33270,-80,33280,33370,33175,210320000000
2018-01-18,33295,25,33460,33550,33235,296296000000
2018-01-19,33320,25,33330,33410,33255,179528000000
2018-01-22,32980,-340,33290,33290,32830,155813000000
2018-01-23,33425,445,33125,33425,33085,368435000000
2018-01-24,33480,55,33415,33620,33395,278859000000
2018-01-25,33740,260,33415,33800,33415,340279000000
2018-01-26,33875,135,33735,33875,33660,240741000000
2018-01-29,34105,230,34050,34290,34040,397522000000
2018-01-30,33680,-425,34080,34150,33680,564140000000
2018-01-31,33705,25,33565,34200,33565,641740000000
2018-02-01,33715,10,33845,33905,33650,154502000000
2018-02-02,33065,-650,33630,33660,33005,413658000000
2018-02-05,32715,-350,32650,32810,32460,516311000000
2018-02-06,32250,-465,32045,32305,31660,562197000000
2018-02-07,31435,-815,32545,32555,31430,326978000000
2018-02-08,31700,265,31445,31805,31360,374276000000
2018-02-09,30860,-840,31340,31400,30705,491475000000
2018-02-12,31205,345,31005,31340,30885,466132000000
2018-02-13,31445,240,31420,31805,31295,304364000000
2018-02-14,31855,410,31645,31935,31640,177106000000
2018-02-19,32020,165,32285,32295,31830,336719000000
2018-02-20,31650,-370,31920,31935,31585,166492000000
2018-02-21,31815,165,31675,31870,31450,317641000000
2018-02-22,31605,-210,31615,31705,31480,194953000000
2018-02-23,32100,495,31730,32100,31730,436580000000
2018-02-26,32155,55,32245,32260,32020,209558000000
2018-02-27,32055,-100,32325,32470,32055,195848000000
2018-02-28,31690,-365,31945,32100,31650,226713000000
2018-03-02,31245,-445,31395,31405,31060,229485000000
2018-03-05,30835,-410,31200,31255,30825,315168000000
2018-03-06,31455,620,31110,31465,31085,279804000000
2018-03-07,31495,40,31580,31800,31295,186923000000
2018-03-08,31815,320,31725,31815,31520,230491000000
2018-03-09,32180,365,31970,32435,31855,263503000000
2018-03-12,32465,285,32480,32565,32325,199757000000
2018-03-13,32615,150,32460,32615,32395,161009000000
2018-03-14,32590,-25,32385,32595,32385,150272000000
2018-03-15,32705,115,32620,32730,32360,176786000000
2018-03-16,32645,-60,32675,32715,32410,182723000000
2018-03-19,32410,-235,32590,32645,32350,225398000000
2018-03-20,32565,155,32230,32565,32170,207312000000
2018-03-21,32570,5,32565,32665,32520,153964000000
2018-03-22,32695,125,32600,32865,32565,298145000000
2018-03-23,31605,-1090,32025,32100,31535,314978000000
2018-03-26,31880,275,31525,31880,31365,387572000000
2018-03-27,32015,135,32110,32130,31945,295511000000
2018-03-28,31620,-395,31675,31690,31435,297365000000
2018-03-29,31880,260,31655,31945,31550,406157000000
2018-03-30,31960,80,32115,32195,31960,276362000000
2018-04-02,31885,-75,32025,32205,31865,172138000000
2018-04-03,31820,-65,31585,31820,31505,379622000000
2018-04-04,31330,-490,31860,31875,31305,187639000000
2018-04-05,31765,435,31550,31920,31520,240718000000
2018-04-06,31610,-155,31535,31700,31445,201972000000
2018-04-09,31830,220,31580,31875,31560,137065000000
2018-04-10,31860,30,31710,31955,31450,185268000000
2018-04-11,31760,-100,31885,31995,31740,407567000000
2018-04-12,31755,-5,31870,31945,31755,330329000000
2018-04-13,31965,210,31870,32020,31815,218837000000
2018-04-16,31990,25,32130,32155,31905,204030000000
2018-04-17,31945,-45,32025,32115,31890,214070000000
2018-04-18,32300,355,32155,32410,32135,190647000000
2018-04-19,32480,180,32395,32545,32350,183319000000
2018-04-20,32265,-215,32325,32405,32230,153981000000
2018-04-23,32245,-20,32190,32305,32145,219692000000
2018-04-24,32065,-180,32300,32310,31930,171772000000
2018-04-25,31860,-205,31840,31905,31705,100961000000
2018-04-26,32260,400,31970,32385,31950,82575000000
2018-04-27,32090,290,32120,32315,31985,252349000000
2018-04-30,32300,210,32185,32305,32140,144951000000
2018-05-02,32070,-230,32185,32250,32025,263022000000
